name,total_population,total_households,average_household_income,average_house_age,total_rooms,total_bedrooms,median_house_value,longitude,latitude,ocean_proximity
Alameda County,2375,786,112449.11,33.2,5439,786,793700,-122.1379,37.7417,<1H OCEAN
Alameda County,1147,444,97150.9,30.7,2227,469,565600,-122.156,37.7515,NEAR BAY
Alameda County,1599,595,84306.72,32.9,2863,598,566500,-122.1518,37.7474,NEAR BAY
Alameda County,1309,411,58728.71,31.4,2000,453,382900,-122.1597,37.7491,NEAR BAY
Alameda County,1142,247,91589.07,36.1,1441,264,374100,-122.1559,37.7439,NEAR BAY
Alameda County,1134,343,81537.9,34,1682,362,492900,-122.1535,37.7415,<1H OCEAN
Alameda County,871,203,69224.14,33.6,989,203,424200,-122.1644,37.7482,<1H OCEAN
Alameda County,1281,350,63500,34.4,1733,361,382400,-122.164,37.7465,NEAR OCEAN
Alameda County,1690,425,63558.82,32.8,2002,443,446000,-122.17,37.746,<1H OCEAN
Alameda County,1233,331,74554.38,34.1,1513,331,328500,-122.1605,37.7433,NEAR BAY
Alameda County,1710,436,99942.66,38.1,2847,454,475000,-122.1597,37.74,<1H OCEAN
Alameda County,1455,504,86240.08,27.6,2352,538,486200,-122.1649,37.7407,<1H OCEAN
Alameda County,1673,474,81571.73,30.8,2486,484,1121100,-122.2903,37.8057,NEAR BAY
Alameda County,874,391,39699.49,31,1699,441,625000,-122.2893,37.8112,NEAR BAY
Alameda County,968,356,123342.7,38.2,1989,356,1047700,-122.2931,37.8963,NEAR BAY
Alameda County,1057,428,168247.66,45,2879,440,984100,-122.2886,37.8957,NEAR BAY
Alameda County,503,199,129409.55,42.5,1166,199,1088500,-122.2898,37.8928,NEAR BAY
Alameda County,1692,666,119602.1,33.5,2946,666,781800,-122.2991,37.8972,NEAR BAY
Alameda County,588,261,102883.14,40.3,1220,261,802100,-122.2961,37.8943,NEAR BAY
Alameda County,1046,396,107613.64,29.1,1882,426,713600,-122.2989,37.8933,NEAR BAY
Alameda County,2738,1068,118656.37,26.8,4628,1081,563000,-122.3042,37.8944,NEAR BAY
Alameda County,1855,681,103417.77,36.7,3309,695,840400,-122.3013,37.8917,NEAR BAY
Alameda County,706,287,112186.41,32.7,1250,287,818800,-122.3114,37.8923,NEAR BAY
Alameda County,874,354,111935.03,40.1,1860,402,867400,-122.2966,37.8891,NEAR BAY
Alameda County,1644,599,119303.01,37.4,2987,604,934900,-122.2945,37.8851,NEAR BAY
Alameda County,1056,386,156852.33,41.5,2632,398,1325600,-122.2841,37.8858,<1H OCEAN
Alameda County,1368,452,149513.27,39.8,2634,452,1045000,-122.2879,37.8869,NEAR BAY
Alameda County,1098,423,120443.26,43.1,2553,470,1089000,-122.2912,37.8878,NEAR BAY
Alameda County,762,299,142600.33,34.4,2205,299,1303600,-122.2651,37.9017,<1H OCEAN
Alameda County,1384,546,171089.74,40.6,4164,571,1216800,-122.2691,37.9,<1H OCEAN
Alameda County,749,296,172415.54,44.2,2290,296,1418300,-122.272,37.9014,<1H OCEAN
Alameda County,1645,563,162029.31,43.3,4585,563,1617400,-122.2736,37.8937,<1H OCEAN
Alameda County,681,292,161250,43.1,2402,292,1400000,-122.2774,37.8972,<1H OCEAN
Alameda County,615,278,147553.96,42.1,2497,322,1230000,-122.2784,37.9001,<1H OCEAN
Alameda County,1402,517,146958.41,39.4,3842,544,1375000,-122.282,37.8958,NEAR BAY
Alameda County,1009,510,120343.14,41.9,2702,519,1067200,-122.2846,37.8929,NEAR BAY
Alameda County,901,348,144784.48,41.8,2454,362,1152500,-122.2792,37.8854,<1H OCEAN
Alameda County,758,354,107048.02,39.8,2522,376,1060300,-122.2809,37.8875,NEAR BAY
Alameda County,1143,418,155167.46,42.7,3494,445,1325300,-122.2692,37.8895,NEAR BAY
Alameda County,518,219,133710.05,44.9,1845,250,1587100,-122.2739,37.8872,NEAR BAY
Alameda County,1392,634,165165.62,34.9,4609,643,1169800,-122.2565,37.8944,<1H OCEAN
Alameda County,1308,475,157626.32,39.8,3556,508,1212000,-122.2606,37.8912,<1H OCEAN
Alameda County,1120,457,142893.87,38.3,3121,464,1222400,-122.2615,37.8881,<1H OCEAN
Alameda County,807,329,150813.07,35.3,2550,350,1158900,-122.25,37.8857,<1H OCEAN
Alameda County,1444,528,156761.36,32,3878,588,1054800,-122.2558,37.8846,<1H OCEAN
Alameda County,700,304,133503.29,40.9,2228,359,1278600,-122.2644,37.8837,NEAR BAY
Alameda County,777,343,147223.03,42.2,2198,343,1289500,-122.2618,37.8813,NEAR BAY
Alameda County,1544,718,116260.45,37.8,4166,755,974000,-122.2713,37.8844,<1H OCEAN
Alameda County,1061,430,126558.14,37.8,2396,481,1156300,-122.2709,37.8811,NEAR BAY
Alameda County,1129,580,73068.97,36.6,2073,580,947400,-122.2704,37.8791,<1H OCEAN
Alameda County,1215,470,144297.87,42.8,2920,490,958000,-122.2762,37.8816,NEAR BAY
Alameda County,1017,448,133180.8,43.1,2609,458,1254500,-122.281,37.88,NEAR BAY
Alameda County,855,351,123952.99,39.3,1890,351,1020300,-122.2869,37.8805,NEAR BAY
Alameda County,1017,470,119393.62,37.8,2384,523,985500,-122.2882,37.8774,<1H OCEAN
Alameda County,1331,484,116838.84,39.5,2637,484,895600,-122.2921,37.8791,NEAR BAY
Alameda County,1109,395,118537.97,37.5,2068,395,808600,-122.2937,37.882,NEAR BAY
Alameda County,1621,888,115647.52,16.4,3033,932,858700,-122.3028,37.8633,NEAR BAY
Alameda County,536,153,130506.54,31.8,846,195,812500,-122.3021,37.8784,NEAR BAY
Alameda County,1152,411,102354.01,32.7,2172,451,1004200,-122.2982,37.8766,NEAR BAY
Alameda County,2128,868,106975.81,32.3,3734,899,754800,-122.2962,37.8723,<1H OCEAN
Alameda County,1380,529,105241.02,36.4,3479,623,963800,-122.2883,37.8743,NEAR BAY
Alameda County,625,355,90007.04,38.9,1526,393,827900,-122.2852,37.8716,NEAR BAY
Alameda County,1197,547,102563.99,36.9,2599,573,877800,-122.2908,37.872,<1H OCEAN
Alameda County,1087,459,109940.09,41,2610,522,989800,-122.2788,37.8766,NEAR BAY
Alameda County,1216,585,116534.19,35.6,3412,654,1340100,-122.2786,37.8741,<1H OCEAN
Alameda County,1305,608,77228.62,28,2726,719,746000,-122.2786,37.8719,NEAR BAY
Alameda County,1668,688,108190.41,32.2,3006,739,1537000,-122.2721,37.8765,NEAR BAY
Alameda County,945,423,81022.46,35,1804,532,558300,-122.2676,37.8769,NEAR BAY
Alameda County,1385,718,77012.53,30.9,3033,767,988100,-122.2615,37.8787,<1H OCEAN
Alameda County,1327,259,88812.74,35.6,1074,259,1100000,-122.2566,37.8781,<1H OCEAN
Alameda County,853,278,111061.15,34,1220,302,1472200,-122.2479,37.8678,<1H OCEAN
Alameda County,1646,603,114233,36.8,2876,727,870900,-122.2783,37.8692,NEAR BAY
Alameda County,2247,878,99151.48,39.7,4475,912,1193200,-122.2754,37.8657,<1H OCEAN
Alameda County,1039,498,105893.57,38.3,2516,498,966300,-122.2798,37.8654,NEAR BAY
Alameda County,1733,770,67532.47,30,3169,891,895000,-122.2877,37.8684,NEAR BAY
Alameda County,792,364,110824.18,39.8,1669,364,926300,-122.2872,37.8663,<1H OCEAN
Alameda County,1009,520,74644.23,36.9,2226,520,942800,-122.287,37.8644,<1H OCEAN
Alameda County,783,357,123466.39,41.8,2019,384,1017900,-122.2865,37.8626,NEAR BAY
Alameda County,1284,483,92613.87,31.3,2400,555,1009600,-122.2946,37.8664,NEAR BAY
Alameda County,1661,640,89648.44,33.5,2703,710,930800,-122.2934,37.8627,NEAR BAY
Alameda County,1056,473,111263.21,39.3,2647,513,914200,-122.2851,37.8605,<1H OCEAN
Alameda County,1623,606,78366.34,34.1,3252,664,943000,-122.2832,37.857,<1H OCEAN
Alameda County,842,348,121738.51,37.3,2016,438,913800,-122.285,37.8557,NEAR BAY
Alameda County,1075,404,113502.48,35.6,1851,417,902800,-122.2776,37.8601,<1H OCEAN
Alameda County,1854,673,111125.56,37.4,3373,718,905500,-122.2767,37.8581,NEAR BAY
Alameda County,1661,554,83555.96,39.7,2783,634,948900,-122.2762,37.8553,NEAR OCEAN
Alameda County,1597,691,80430.54,30.7,2713,776,984400,-122.2689,37.8626,NEAR BAY
Alameda County,965,339,102898.23,37.2,1815,357,958300,-122.2679,37.859,NEAR BAY
Alameda County,922,414,81944.44,30.4,1939,423,869000,-122.2681,37.8561,NEAR BAY
Alameda County,1331,555,117887.39,38.6,3517,640,1358800,-122.259,37.8599,<1H OCEAN
Alameda County,1366,629,117070.75,40.1,3041,647,981500,-122.26,37.8577,<1H OCEAN
Alameda County,2643,805,97791.93,37,4283,903,1029600,-122.26,37.8624,NEAR BAY
Alameda County,1846,419,86784.01,38.2,1727,419,1738400,-122.2469,37.8635,NEAR BAY
Alameda County,1162,419,147428.4,43,3634,609,1909500,-122.2485,37.8595,<1H OCEAN
Alameda County,1140,404,100878.71,40.9,2022,426,554700,-122.2531,37.8637,<1H OCEAN
Alameda County,622,276,182355.07,36.4,2319,285,1697100,-122.2389,37.8551,<1H OCEAN
Alameda County,1057,405,147203.7,43.7,3433,428,2000001,-122.2439,37.8551,<1H OCEAN
Alameda County,1448,696,131386.49,43.9,3806,696,1203100,-122.2518,37.8545,<1H OCEAN
Alameda County,975,377,97539.79,39,1797,422,928600,-122.2697,37.8502,<1H OCEAN
Alameda County,1185,468,116869.66,39.6,2097,504,1182900,-122.2642,37.8542,<1H OCEAN
Alameda County,535,249,133202.81,40.3,1438,268,1193200,-122.2553,37.8555,NEAR BAY
Alameda County,947,460,125923.91,39,2125,470,1002400,-122.2594,37.8542,<1H OCEAN
Alameda County,1140,414,92922.71,42.2,2009,461,1032600,-122.2758,37.853,<1H OCEAN
Alameda County,833,262,100858.78,32.3,1451,281,1007700,-122.2756,37.8513,<1H OCEAN
Alameda County,1092,374,83569.52,32.7,1946,417,854700,-122.275,37.8503,<1H OCEAN
Alameda County,911,325,93269.23,36.4,1708,368,854200,-122.2754,37.8477,NEAR BAY
Alameda County,1621,580,102991.38,32.5,2925,710,883300,-122.283,37.8516,<1H OCEAN
Alameda County,1005,371,94332.88,34.5,2268,441,863300,-122.28,37.8488,<1H OCEAN
Alameda County,1577,1127,97504.44,26.3,3798,1230,414300,-122.301,37.8411,NEAR BAY
Alameda County,1064,615,121605.69,18.9,1583,622,496100,-122.2968,37.8464,NEAR BAY
Alameda County,622,323,124527.86,14.3,1203,367,802100,-122.2939,37.835,NEAR BAY
Alameda County,2066,1130,120504.42,16.9,3290,1173,537300,-122.2954,37.841,NEAR BAY
Alameda County,888,528,115700.76,17.2,1883,625,527800,-122.292,37.8423,NEAR BAY
Alameda County,1083,649,130427.58,11.5,2412,686,739200,-122.2894,37.846,NEAR BAY
Alameda County,737,329,111588.15,26.2,1308,329,722600,-122.2873,37.8419,<1H OCEAN
Alameda County,1866,911,101523.05,24.8,3761,1077,718800,-122.2786,37.8343,<1H OCEAN
Alameda County,686,324,89922.84,14.8,1017,375,546900,-122.2797,37.8288,NEAR OCEAN
Alameda County,575,332,113147.59,27.6,806,398,585900,-122.2878,37.8317,NEAR BAY
Alameda County,109,81,109907.41,19,347,81,485000,-122.2847,37.8349,NEAR BAY
Alameda County,1167,363,178615.7,42,2587,402,2000001,-122.2292,37.8302,<1H OCEAN
Alameda County,535,246,192052.85,41.7,2152,246,2000001,-122.2287,37.8185,NEAR BAY
Alameda County,1331,444,185337.84,38.7,4377,459,2000001,-122.2177,37.8156,NEAR BAY
Alameda County,1193,405,159845.68,42.3,3240,405,1839700,-122.2345,37.8191,NEAR BAY
Alameda County,1648,440,181863.64,38.1,3625,440,2000001,-122.2276,37.8246,<1H OCEAN
Alameda County,830,296,173158.78,33.9,2498,296,2000001,-122.2202,37.8223,<1H OCEAN
Alameda County,1285,450,154000,41.4,3865,477,2000001,-122.2408,37.8283,NEAR BAY
Alameda County,1948,662,168746.22,43.4,5355,694,1765800,-122.2401,37.821,NEAR BAY
Alameda County,1517,515,146936.89,40.5,4133,525,1235000,-122.2464,37.8229,<1H OCEAN
Alameda County,1358,415,132728.92,41,2367,492,941700,-122.2352,37.7685,NEAR BAY
Alameda County,1187,404,144492.57,41.2,3003,431,1133300,-122.2321,37.7641,NEAR BAY
Alameda County,1706,559,150174.42,41.6,3714,559,1091100,-122.2272,37.7621,NEAR BAY
Alameda County,1060,418,105944.98,36.1,2218,418,907300,-122.2414,37.7693,NEAR BAY
Alameda County,1823,616,104829.55,34.5,3483,674,934500,-122.2476,37.7716,<1H OCEAN
Alameda County,819,314,94235.67,42.7,1872,330,764400,-122.2528,37.7735,NEAR BAY
Alameda County,683,233,78165.24,39.1,1170,272,477800,-122.2496,37.7742,NEAR BAY
Alameda County,1211,471,81894.9,40.3,2238,500,830700,-122.2627,37.7761,NEAR BAY
Alameda County,1815,685,138930.66,16.2,3636,749,838200,-122.2654,37.7828,NEAR BAY
Alameda County,1076,377,126942.97,36,1899,377,798600,-122.268,37.7776,NEAR BAY
Alameda County,578,246,92012.2,43.9,1239,246,817500,-122.2728,37.7762,NEAR BAY
Alameda County,450,204,75392.16,30,862,204,807700,-122.2747,37.7819,NEAR BAY
Alameda County,2405,949,99486.3,26.7,3780,971,905000,-122.2813,37.7785,NEAR BAY
Alameda County,1963,702,86139.6,31,3071,801,750000,-122.2839,37.7775,NEAR BAY
Alameda County,789,325,59576.92,35.5,1320,325,542300,-122.29,37.778,NEAR BAY
Alameda County,909,316,106360.76,37.7,1541,316,806400,-122.2798,37.7736,NEAR BAY
Alameda County,1568,739,96782.81,32.3,3410,908,783300,-122.2822,37.7709,<1H OCEAN
Alameda County,1552,636,134481.13,31.9,3417,717,932100,-122.2863,37.7702,<1H OCEAN
Alameda County,1239,450,99033.33,38.4,2410,450,669100,-122.2863,37.7752,NEAR BAY
Alameda County,568,251,115348.61,39.7,1747,251,1002000,-122.2649,37.7716,<1H OCEAN
Alameda County,1036,358,147960.89,41.8,2687,358,1461500,-122.2668,37.7692,NEAR BAY
Alameda County,879,274,110182.48,43.5,2113,313,937500,-122.2727,37.7711,<1H OCEAN
Alameda County,882,551,99142.47,41.5,2217,551,771200,-122.2745,37.7735,NEAR BAY
Alameda County,1137,501,98168.66,36,2193,543,828100,-122.269,37.7733,NEAR BAY
Alameda County,1459,461,153736.44,40.8,3149,461,1460300,-122.2605,37.7686,NEAR BAY
Alameda County,770,242,127541.32,34.6,1426,282,754600,-122.2613,37.773,NEAR BAY
Alameda County,1352,604,85223.51,40,3370,679,892500,-122.2574,37.7719,NEAR BAY
Alameda County,1429,676,93091.72,32.9,2837,693,562500,-122.2483,37.7675,NEAR BAY
Alameda County,1288,464,110700.43,32,2159,464,1187500,-122.2511,37.7687,NEAR BAY
Alameda County,1506,528,149062.5,40.7,3578,557,1089400,-122.2282,37.7552,NEAR BAY
Alameda County,984,381,115308.4,43,2391,381,958300,-122.2342,37.76,NEAR BAY
Alameda County,1172,506,101422.92,37.3,2342,529,928400,-122.2399,37.7615,NEAR BAY
Alameda County,1179,506,95711.46,37.8,2142,544,777800,-122.2386,37.7644,NEAR BAY
Alameda County,1081,374,92767.38,41.2,2338,405,917700,-122.2367,37.7541,NEAR BAY
Alameda County,1672,849,105244.41,30.7,4939,887,924500,-122.2381,37.7529,NEAR BAY
Alameda County,1693,686,84088.92,36.7,3679,686,1266700,-122.2442,37.7574,NEAR BAY
Alameda County,1053,429,130506.99,35.4,2571,466,1270100,-122.2435,37.7598,NEAR BAY
Alameda County,1283,453,130071.74,43.1,3181,453,894400,-122.2392,37.7565,NEAR BAY
Alameda County,2891,866,152869.52,25.9,5035,907,804900,-122.2376,37.733,NEAR BAY
Alameda County,949,311,112982.32,27,1783,311,785100,-122.2443,37.7334,NEAR BAY
Alameda County,1075,327,156460.24,29.2,1858,327,682900,-122.2468,37.7354,NEAR BAY
Alameda County,2623,905,144627.07,22.1,4890,905,891300,-122.238,37.7374,NEAR BAY
Alameda County,2741,809,177839.93,18.5,6499,888,1200800,-122.2555,37.7418,NEAR BAY
Alameda County,2516,901,136223.64,23.1,5795,948,1168600,-122.2448,37.7393,NEAR BAY
Alameda County,2545,918,125713.51,20.8,5462,942,907200,-122.245,37.7457,NEAR BAY
Alameda County,2057,717,101823.57,32.5,3693,775,680600,-122.2529,37.7585,NEAR BAY
Alameda County,948,480,68187.5,39.5,1889,480,695300,-122.2471,37.7623,NEAR BAY
Alameda County,1556,661,102197.43,39.6,2876,710,1062500,-122.2523,37.7646,NEAR BAY
Alameda County,1409,630,92587.3,29,3509,823,844100,-122.2591,37.7603,NEAR BAY
Alameda County,819,398,124547.74,35.5,2071,407,867000,-122.2589,37.7638,NEAR BAY
Alameda County,1472,666,121396.4,25.7,2854,706,1130700,-122.2682,37.7659,NEAR BAY
Alameda County,2088,991,109619.07,28.8,4058,1038,621700,-122.2734,37.7667,NEAR BAY
Alameda County,1872,490,157887.76,10.5,3840,507,1183700,-122.2841,37.7823,NEAR BAY
Alameda County,1408,573,92342.93,12.8,3862,818,1075000,-122.2835,37.7895,NEAR OCEAN
Alameda County,1324,437,127614.42,23.5,3275,513,909200,-117.9729,34.1424,INLAND
Alameda County,2041,812,140782.02,18.8,5894,812,950800,-117.9726,34.136,INLAND
Alameda County,1655,556,168165.47,17.4,3706,571,885400,-117.9812,34.139,INLAND
Alameda County,1723,418,163062.2,16.7,3087,418,969200,-122.0273,37.7077,<1H OCEAN
Alameda County,2488,942,135536.09,27.5,6466,948,1004000,-117.9772,34.1285,INLAND
Alameda County,1910,702,160014.25,23.8,5367,702,1023800,-117.975,34.1508,INLAND
Alameda County,1035,360,143694.44,32.4,2997,451,805500,-122.0618,37.7069,NEAR BAY
Alameda County,1000,317,119913.25,28.9,2056,317,845500,-122.0699,37.7066,NEAR BAY
Alameda County,1054,368,119497.28,34.8,2429,368,857100,-122.0686,37.7111,<1H OCEAN
Alameda County,2116,568,120801.06,30.3,3404,568,812900,-122.0687,37.717,<1H OCEAN
Alameda County,1780,570,139008.77,27.8,4465,596,1072600,-122.086,37.7218,NEAR BAY
Alameda County,1160,363,119084.02,33.9,2529,363,815700,-122.0795,37.7124,NEAR BAY
Alameda County,1007,377,122977.45,33.4,2340,385,847000,-122.0786,37.7157,<1H OCEAN
Alameda County,1003,315,165166.67,35.3,2029,315,859600,-118.0238,34.1631,INLAND
Alameda County,1105,380,151578.95,29.5,3014,414,1023300,-118.0288,34.1641,INLAND
Alameda County,3584,974,101996.92,31.7,5359,1003,689700,-122.1118,37.7099,NEAR BAY
Alameda County,1532,604,76316.23,27.8,3542,699,685500,-122.1037,37.7001,NEAR BAY
Alameda County,1069,384,92695.31,31.9,2048,384,515000,-122.0975,37.693,NEAR BAY
Alameda County,1450,550,154027.27,29.5,4054,550,979500,-118.0624,34.1545,INLAND
Alameda County,1200,393,92041.98,30.4,2316,393,796500,-118.0489,34.1521,INLAND
Alameda County,3130,1001,106346.15,30.9,5786,1001,740900,-118.0356,34.1572,INLAND
Alameda County,923,336,127976.19,32.8,2452,336,897100,-122.0916,37.7039,NEAR BAY
Alameda County,876,313,122643.77,34.3,2125,319,809400,-122.0886,37.7089,NEAR BAY
Alameda County,2000,629,110067.57,32.7,3712,651,718400,-122.0779,37.706,NEAR BAY
Alameda County,1257,415,110656.63,31.3,2451,415,841500,-122.0866,37.7039,NEAR BAY
Alameda County,1086,329,109946.81,32.6,1948,329,727300,-122.0711,37.7021,NEAR BAY
Alameda County,536,210,80595.24,36.7,1508,238,664200,-122.0643,37.7022,NEAR BAY
Alameda County,2331,832,89344.95,31,4427,832,671800,-122.0597,37.6986,NEAR BAY
Alameda County,1457,662,95438.07,29.9,3032,662,663700,-122.069,37.6984,NEAR BAY
Alameda County,2018,738,97174.8,30.2,3202,744,669000,-122.0785,37.6989,NEAR BAY
Alameda County,1990,661,78937.22,29.2,3110,705,600400,-122.0861,37.6983,NEAR BAY
Alameda County,1376,387,93378.55,32.1,1643,387,793100,-122.0888,37.6972,NEAR BAY
Alameda County,1540,520,98865.38,30.6,2998,601,601500,-122.0836,37.6929,NEAR BAY
Alameda County,1670,618,98147.25,32.1,2881,625,583700,-117.9911,34.1384,INLAND
Alameda County,1777,690,90413.04,27.5,2844,690,630100,-117.9985,34.1308,INLAND
Alameda County,1533,689,99183.6,33.1,3269,735,603900,-117.9917,34.1285,INLAND
Alameda County,1776,713,95823.98,26,3354,750,767900,-117.9934,34.1231,INLAND
Alameda County,2644,1058,108005.67,27.8,5195,1058,589900,-117.9958,34.1196,INLAND
Alameda County,1648,594,132895.62,41.1,3774,632,644900,-122.1478,37.7386,NEAR OCEAN
Alameda County,1021,432,115625,40.6,2137,432,688100,-122.1475,37.7353,<1H OCEAN
Alameda County,915,381,149389.76,42.2,2568,381,847100,-122.1465,37.7321,<1H OCEAN
Alameda County,1128,323,85208.98,34.6,1914,376,829900,-122.1607,37.7347,<1H OCEAN
Alameda County,660,265,109292.45,37,1436,265,767600,-122.1563,37.7361,<1H OCEAN
Alameda County,2335,949,112004.74,34.6,4912,1044,794900,-122.1548,37.7303,<1H OCEAN
Alameda County,1526,463,104325.05,38.9,2151,463,602400,-118.0424,34.0851,INLAND
Alameda County,693,292,102208.9,39.8,1416,292,614500,-118.0385,34.0867,INLAND
Alameda County,2545,982,114877.8,30.7,5609,1056,646000,-118.049,34.0884,INLAND
Alameda County,2252,479,100057.41,36.5,2555,479,481300,-122.1801,37.7161,<1H OCEAN
Alameda County,2744,734,89012.26,32.4,3848,746,603300,-122.1824,37.701,NEAR BAY
Alameda County,1987,619,82330.37,30.6,2723,619,472500,-122.1937,37.7139,NEAR OCEAN
Alameda County,1478,506,89021.74,36.1,2838,528,659600,-118.0132,34.0926,INLAND
Alameda County,1030,312,90769.23,30,1420,312,604500,-118.0128,34.095,INLAND
Alameda County,2342,639,92453.05,33.1,3505,676,586900,-122.1714,37.7192,<1H OCEAN
Alameda County,2622,705,88216.31,29.3,3262,728,582400,-118.0019,34.0943,INLAND
Alameda County,1134,318,106084.91,38.7,1680,318,566900,-118.0064,34.0986,INLAND
Alameda County,1465,481,80971.93,23.6,2181,518,642900,-122.169,37.7254,NEAR BAY
Alameda County,1708,789,100693.92,24,3481,850,430500,-118.0177,34.0757,INLAND
Alameda County,2249,1088,89347.43,29.1,4606,1125,380500,-118.0154,34.0788,INLAND
Alameda County,798,316,79430.38,38.7,1639,316,555700,-118.0051,34.0831,INLAND
Alameda County,1430,559,63618.07,26.7,1849,559,338600,-118.0095,34.0781,INLAND
Alameda County,1181,478,104780.33,28.9,2151,478,589000,-118.0032,34.0808,INLAND
Alameda County,735,252,136567.46,42.8,1847,256,826900,-118.026,34.0761,INLAND
Alameda County,705,299,95058.53,31.3,1663,325,605100,-118.0391,34.0734,INLAND
Alameda County,1399,435,127741.38,40.8,3058,463,692100,-118.0355,34.0783,INLAND
Alameda County,753,289,137655.71,31.3,2340,300,912300,-122.1329,37.7301,<1H OCEAN
